gene_id	go_id	GO_LEVEL	METAGO_L2	METAGO_L3	METAGO_L4	METAGO_L5
Pa_1_20900	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_20900	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20900	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_20920	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_20930	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20930	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20930	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_1_20930	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_20930	GO:0030163	6	GO:0008152	GO:0009056|GO:0006807|GO:0044238|GO:0071704	GO:1901575|GO:0043170|GO:1901564	GO:0009057|GO:1901565|GO:0019538
Pa_1_20940	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_20940	GO:0005938	4	GO:0110165	GO:0005737	GO:0005938	GO:0005938
Pa_1_20940	GO:0007010	6	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_20940	GO:0015629	7	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_20940	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_20950	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_20960	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_20960	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_20960	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20970	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_20980	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_20980	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20980	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_20990	GO:0005783	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_20990	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_1_20990	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_20990	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_210	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_210	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_1_2100	GO:0006629	4	GO:0008152	GO:0044238|GO:0071704	GO:0006629	GO:0006629
Pa_1_2100	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_2100	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_21010	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21018	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_21018	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_21020	GO:0006629	4	GO:0008152	GO:0044238|GO:0071704	GO:0006629	GO:0006629
Pa_1_21020	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_21030	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_21030	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_21050	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_1_21060	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_21070	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_21080	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_21080	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_21090	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21090	GO:0016192	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0016192
Pa_1_21120	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_21130	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_21130	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_21150	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21160	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_21160	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_21160	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_21170	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_21180	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_21180	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_21180	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21190	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_2120	GO:0005783	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_2120	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_1_2120	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_2120	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_21210	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21230	GO:0016791	6	GO:0003824	GO:0016787	GO:0016788	GO:0042578
Pa_1_21240	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_1_21240	GO:0016791	6	GO:0003824	GO:0016787	GO:0016788	GO:0042578
Pa_1_21260	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_1_21270	GO:0000166	5	GO:0005488	GO:0036094|GO:1901363|GO:0097159	GO:1901265	GO:0000166
Pa_1_21270	GO:0000287	6	GO:0005488	GO:0043167	GO:0043169	GO:0046872
Pa_1_21270	GO:0003676	4	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003676
Pa_1_21270	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_21270	GO:0003678	10	GO:0003824	GO:0140097|GO:0016787	GO:0016817	GO:0016818
Pa_1_21270	GO:0003824	2	GO:0003824	GO:0003824	GO:0003824	GO:0003824
Pa_1_21270	GO:0003886	7	GO:0003824	GO:0140097|GO:0016740	GO:0016741	GO:0008168
Pa_1_21270	GO:0003896	9	GO:0003824	GO:0140098|GO:0016740	GO:0016772	GO:0016779
Pa_1_21270	GO:0004107	6	GO:0003824	GO:0016829	GO:0016835	GO:0016838
Pa_1_21270	GO:0004112	7	GO:0003824	GO:0016787	GO:0016788	GO:0042578
Pa_1_21270	GO:0004222	7	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0070011
Pa_1_21270	GO:0004386	9	GO:0003824	GO:0016787	GO:0016817	GO:0016818
Pa_1_21270	GO:0004518	5	GO:0003824	GO:0016787	GO:0016788	GO:0004518
Pa_1_21270	GO:0004519	6	GO:0003824	GO:0016787	GO:0016788	GO:0004518
Pa_1_21270	GO:0004527	6	GO:0003824	GO:0016787	GO:0016788	GO:0004518
Pa_1_21270	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_21270	GO:0004674	7	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_21270	GO:0005524	9	GO:0005488	GO:0008144|GO:0097367|GO:0036094|GO:0043167|GO:1901363|GO:0097159	GO:1901265|GO:0043168	GO:0035639|GO:0000166
Pa_1_21270	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_21270	GO:0006260	7	GO:0008152|GO:0009987	GO:0009058|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0043170	GO:0009059|GO:0044260
Pa_1_21270	GO:0006269	9	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_21270	GO:0006281	8	GO:0050896|GO:0008152|GO:0009987	GO:0006950|GO:0051716|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0033554|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006974|GO:0006139|GO:0044260
Pa_1_21270	GO:0006306	10	GO:0008152|GO:0009987	GO:0032259|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0043412|GO:0006139|GO:0044260
Pa_1_21270	GO:0006308	8	GO:0008152|GO:0009987	GO:0009056|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044248|GO:1901575|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009057|GO:0044270|GO:0046700|GO:0019439|GO:1901361|GO:0006139|GO:0044260
Pa_1_21270	GO:0006310	8	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_21270	GO:0006323	8	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_21270	GO:0006468	8	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006793|GO:0043170|GO:1901564	GO:0006796|GO:0043412|GO:0019538|GO:0044260
Pa_1_21270	GO:0006508	6	GO:0008152	GO:0006807|GO:0044238|GO:0071704	GO:0043170|GO:1901564	GO:0019538
Pa_1_21270	GO:0008081	6	GO:0003824	GO:0016787	GO:0016788	GO:0042578
Pa_1_21270	GO:0008168	5	GO:0003824	GO:0016740	GO:0016741	GO:0008168
Pa_1_21270	GO:0008170	6	GO:0003824	GO:0016740	GO:0016741	GO:0008168
Pa_1_21270	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_21270	GO:0008237	6	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0070011
Pa_1_21270	GO:0008270	7	GO:0005488	GO:0043167	GO:0043169	GO:0046872
Pa_1_21270	GO:0008408	7	GO:0003824	GO:0016787	GO:0016788	GO:0004518
Pa_1_21270	GO:0008652	8	GO:0008152|GO:0009987	GO:0009058|GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044283|GO:0006082|GO:0044249|GO:1901576|GO:1901564	GO:0016053|GO:1901566|GO:0043436
Pa_1_21270	GO:0008745	6	GO:0003824	GO:0061783|GO:0016787	GO:0016810	GO:0016811
Pa_1_21270	GO:0008855	9	GO:0003824	GO:0140097|GO:0016787	GO:0016788	GO:0004518
Pa_1_21270	GO:0009007	7	GO:0003824	GO:0140097|GO:0016740	GO:0016741	GO:0008168
Pa_1_21270	GO:0009055	4	GO:0003824	GO:0016491	GO:0009055	GO:0009055
Pa_1_21270	GO:0009073	9	GO:0008152|GO:0009987	GO:0009058|GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044283|GO:0006082|GO:0044249|GO:1901576|GO:0006725|GO:1901360|GO:1901564	GO:0016053|GO:1901566|GO:0019438|GO:1901362|GO:0043436
Pa_1_21270	GO:0009116	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:1901135|GO:0046483|GO:0034641|GO:0006725|GO:1901360|GO:1901564	GO:1901657|GO:0006139
Pa_1_21270	GO:0009253	8	GO:0008152	GO:0009056|GO:0006807|GO:0071704	GO:1901135|GO:1901575|GO:0043170|GO:1901564	GO:0006022|GO:1901136|GO:0009057|GO:1901565
Pa_1_21270	GO:0009318	4	GO:0032991	GO:1902494	GO:0009318	GO:0009318
Pa_1_21270	GO:0009423	9	GO:0008152|GO:0009987	GO:0009058|GO:0044281|GO:0044237|GO:0071704	GO:0044283|GO:0006082|GO:0044249|GO:1901576	GO:0016053|GO:0043436
Pa_1_21270	GO:0015035	6	GO:0003824	GO:0016491	GO:0016667	GO:0015036
Pa_1_21270	GO:0015232	4	GO:0005215	GO:0022857	GO:0015232	GO:0015232
Pa_1_21270	GO:0015886	11	GO:0051179	GO:0051234	GO:0006810	GO:0006811|GO:0071705|GO:0071702
Pa_1_21270	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21270	GO:0016021	4	GO:0110165	GO:0031224	GO:0016021	GO:0016021
Pa_1_21270	GO:0016032	4	GO:0044419	GO:0044403	GO:0016032	GO:0016032
Pa_1_21270	GO:0016301	5	GO:0003824	GO:0016740	GO:0016772	GO:0016301
Pa_1_21270	GO:0016310	6	GO:0008152|GO:0009987	GO:0044237	GO:0006793	GO:0006796
Pa_1_21270	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_21270	GO:0016757	4	GO:0003824	GO:0016740	GO:0016757	GO:0016757
Pa_1_21270	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_21270	GO:0016788	4	GO:0003824	GO:0016787	GO:0016788	GO:0016788
Pa_1_21270	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_1_21270	GO:0016874	3	GO:0003824	GO:0016874	GO:0016874	GO:0016874
Pa_1_21270	GO:0017004	8	GO:0009987	GO:0071840	GO:0016043	GO:0043933|GO:0022607
Pa_1_21270	GO:0019012	2	GO:0019012	GO:0019012	GO:0019012	GO:0019012
Pa_1_21270	GO:0019031	4	GO:0044423	GO:0036338	GO:0019031	GO:0019031
Pa_1_21270	GO:0019033	3	GO:0044423	GO:0019033	GO:0019033	GO:0019033
Pa_1_21270	GO:0019058	5	GO:0044419	GO:0044403	GO:0016032	GO:0019058
Pa_1_21270	GO:0019076	8	GO:0044419	GO:0044403	GO:0016032|GO:0051701	GO:0052126
Pa_1_21270	GO:0019835	3	GO:0009987	GO:0019835	GO:0019835	GO:0019835
Pa_1_21270	GO:0020037	5	GO:0005488	GO:1901363|GO:0097159	GO:0046906	GO:0020037
Pa_1_21270	GO:0022900	5	GO:0008152|GO:0009987	GO:0055114|GO:0044237	GO:0006091	GO:0022900
Pa_1_21270	GO:0030430	6	GO:0110165	GO:0018995	GO:0033643	GO:0033646
Pa_1_21270	GO:0030683	10	GO:0044419|GO:0050896	GO:0009607|GO:0035821|GO:0009605|GO:0044403	GO:0043207|GO:0016032|GO:0051817|GO:0051701	GO:0050690|GO:0051707|GO:0044003
Pa_1_21270	GO:0032259	3	GO:0008152	GO:0032259	GO:0032259	GO:0032259
Pa_1_21270	GO:0032508	9	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_21270	GO:0032775	11	GO:0008152|GO:0009987	GO:0032259|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0043412|GO:0006139|GO:0044260
Pa_1_21270	GO:0033644	5	GO:0110165	GO:0018995	GO:0033643	GO:0033644
Pa_1_21270	GO:0039504	11	GO:0044419|GO:0050896|GO:0065007	GO:0009607|GO:0035821|GO:0009605|GO:0044403|GO:0050789	GO:0043207|GO:0016032|GO:0051817|GO:0051701|GO:0002682|GO:0048583|GO:0048519|GO:0050794	GO:0050690|GO:0051707|GO:0002683|GO:0044003|GO:0050776|GO:0048585
Pa_1_21270	GO:0039525	9	GO:0044419|GO:0065007	GO:0035821|GO:0044403|GO:0050789	GO:0016032|GO:0051817|GO:0051701|GO:0050794	GO:0044003|GO:0051128
Pa_1_21270	GO:0039526	11	GO:0044419|GO:0065007	GO:0035821|GO:0044403|GO:0050789	GO:0016032|GO:0051817|GO:0051701|GO:0050794	GO:0044003|GO:0010941
Pa_1_21270	GO:0042025	8	GO:0110165	GO:0018995	GO:0033643	GO:0033646
Pa_1_21270	GO:0044204	7	GO:0110165	GO:0018995	GO:0033643	GO:0033646
Pa_1_21270	GO:0046776	12	GO:0044419|GO:0050896|GO:0065007	GO:0009607|GO:0035821|GO:0009605|GO:0044403|GO:0050789	GO:0043207|GO:0016032|GO:0051817|GO:0051701|GO:0002682|GO:0048519|GO:0050794	GO:0050690|GO:0002577|GO:0051707|GO:0002683|GO:0044003
Pa_1_21270	GO:0046872	5	GO:0005488	GO:0043167	GO:0043169	GO:0046872
Pa_1_21270	GO:0055114	3	GO:0008152	GO:0055114	GO:0055114	GO:0055114
Pa_1_21270	GO:0090116	12	GO:0008152|GO:0009987	GO:0032259|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0043412|GO:0006139|GO:0044260
Pa_1_21270	GO:0090305	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_21270	GO:1990397	11	GO:0008152|GO:0009987	GO:0009058|GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043094|GO:0044283|GO:1901135|GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:1901360|GO:1901564	GO:1901657|GO:1901137|GO:1901566|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139
Pa_1_21280	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_21290	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_1_21290	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_2130	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_21300	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21300	GO:0016021	4	GO:0110165	GO:0031224	GO:0016021	GO:0016021
Pa_1_21310	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_21310	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21340	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_21350	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_21350	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_21360	GO:0004553	5	GO:0003824	GO:0016787	GO:0016798	GO:0004553
Pa_1_21360	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_21360	GO:0007229	7	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_1_21360	GO:0008061	4	GO:0005488	GO:0008144|GO:0097367	GO:0008061	GO:0008061
Pa_1_2140	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_2140	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_2140	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_2140	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_21400	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_21420	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21424	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_21425	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_21430	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_21440	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_21450	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_21450	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_21460	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_21470	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21475	GO:0008168	5	GO:0003824	GO:0016740	GO:0016741	GO:0008168
Pa_1_21475	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_21475	GO:0032259	3	GO:0008152	GO:0032259	GO:0032259	GO:0032259
Pa_1_21480	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_21490	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_2150	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_2150	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_2150	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_2150	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_2150	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21500	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_21510	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21514	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21515	GO:0004497	4	GO:0003824	GO:0016491	GO:0004497	GO:0004497
Pa_1_21515	GO:0005506	7	GO:0005488	GO:0043167	GO:0043169	GO:0046872
Pa_1_21515	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_21515	GO:0016705	4	GO:0003824	GO:0016491	GO:0016705	GO:0016705
Pa_1_21515	GO:0020037	5	GO:0005488	GO:1901363|GO:0097159	GO:0046906	GO:0020037
Pa_1_21515	GO:0046872	5	GO:0005488	GO:0043167	GO:0043169	GO:0046872
Pa_1_21515	GO:0055114	3	GO:0008152	GO:0055114	GO:0055114	GO:0055114
Pa_1_21530	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21540	GO:0005524	9	GO:0005488	GO:0008144|GO:0097367|GO:0036094|GO:0043167|GO:1901363|GO:0097159	GO:1901265|GO:0043168	GO:0035639|GO:0000166
Pa_1_21560	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_21590	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_2160	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_1_2160	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_2160	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_21610	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21640	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21650	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_21650	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21680	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_21680	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_21680	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_21680	GO:0006355	10	GO:0065007	GO:0050789	GO:0019222|GO:0050794	GO:0009889|GO:0051171|GO:0080090|GO:0060255|GO:0031323
Pa_1_21680	GO:0043565	6	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_21690	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_21690	GO:0005773	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_21690	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_21690	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_2170	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_2170	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_2170	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_2170	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_21700	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_21725	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_21740	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_21740	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_21750	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_21760	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_1_21770	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_21770	GO:0016853	3	GO:0003824	GO:0016853	GO:0016853	GO:0016853
Pa_1_21780	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_21790	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_2180	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_21810	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_21810	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_21810	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
